name,lat,lon,darkness_value,falchi_category,reachable_from_city,addr_city
Unnamed POI,49.9066731,15.679978,0.15302035212516785,Modrá (Mírné znečištění),Hradec Králové,Unknown
Alžbětina vyhlídka,50.4537475,15.7071936,0.11700064688920975,Modrá (Mírné znečištění),Hradec Králové,Unknown
Provozní řád Vyhlídková rozhledna Boika,49.8465095,15.7840251,0.1150134801864624,Modrá (Mírné znečištění),Hradec Králové,Unknown
Unnamed POI,49.9437755,16.2250867,0.15119993686676025,Modrá (Mírné znečištění),Hradec Králové,Unknown
Nový Hrádek (rozhledna na Šibeníku),50.3627799,16.2545204,0.1218634843826294,Modrá (Mírné znečištění),Hradec Králové,Unknown
Vojtěchův kopec,49.7281291,15.9772548,0.08970049768686295,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8841581,16.0340708,0.14059491455554962,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8438145,15.79645,0.11493925750255585,Modrá (Mírné znečištění),Pardubice,Unknown
Velké Hradisko,49.801907,16.1705358,0.09427444636821747,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.832387,15.6712961,0.10314556956291199,Modrá (Mírné znečištění),Pardubice,Unknown
Čertův stolek,49.7140336,15.7123815,0.1191708892583847,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.7142636,15.7131252,0.1191708892583847,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8335098,15.6536884,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8340867,15.6530695,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Barunčina vyhlídka,50.4476569,15.9981036,0.14344143867492676,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8867786,15.666704,0.1330179125070572,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8868217,15.6668442,0.1330179125070572,Modrá (Mírné znečištění),Pardubice,Unknown
Zámeček,49.8027498,16.1684825,0.09427444636821747,Modrá (Mírné znečištění),Pardubice,Unknown
U transformátoru,50.4678701,16.0223333,0.1480594277381897,Modrá (Mírné znečištění),Pardubice,Unknown
Hromobitka,50.4534519,16.0212712,0.14651386439800262,Modrá (Mírné znečištění),Pardubice,Unknown
Mečov,50.4643944,16.0169888,0.1480594277381897,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.4761969,15.9997645,0.1393682360649109,Modrá (Mírné znečištění),Pardubice,Unknown
Tisá skála,49.8451663,15.4189612,0.11576149612665176,Modrá (Mírné znečištění),Pardubice,Unknown
Byšičky,50.419168,15.6100845,0.1440424770116806,Modrá (Mírné znečištění),Pardubice,Unknown
U třešně,50.4468932,16.0375656,0.15601220726966858,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8894199,15.480576,0.15945878624916077,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.0528962,16.2593996,0.12867578864097595,Modrá (Mírné znečištění),Pardubice,Unknown
Výhled z Faltova kopce,50.4566582,16.0400895,0.15941551327705383,Modrá (Mírné znečištění),Pardubice,Unknown
U Spáleného mostu,50.0867864,16.3124677,0.14279069006443024,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8323252,15.6544618,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Vinice vyhlídka,50.0466033,16.0552613,0.15536226332187653,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.970477,16.0060611,0.14350874722003937,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9711784,16.0086006,0.1473962366580963,Modrá (Mírné znečištění),Pardubice,Unknown
Vyhlídka na Kaňon,49.8389328,15.9711696,0.13364194333553314,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.0007443,16.2907246,0.15880098938941956,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.0007054,16.2901329,0.15880098938941956,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.7430335,16.1614279,0.09103690087795258,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8409266,15.6470704,0.12082573771476746,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8263512,15.9782383,0.11514212191104889,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8261779,15.9783704,0.11514212191104889,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.0013886,16.0277194,0.1490335613489151,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8476789,15.6573045,0.12971043586730957,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8471892,15.6580483,0.12971043586730957,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8904272,15.5774418,0.1451283097267151,Modrá (Mírné znečištění),Pardubice,Unknown
Malé Hradisko,49.8025992,16.1702193,0.09427444636821747,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8699341,15.5947926,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8697061,15.5943688,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8694596,15.593673,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8691814,15.5932048,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8690906,15.5925431,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8690539,15.5924621,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Sokolohrady,49.7147613,15.7137165,0.1191708892583847,Modrá (Mírné znečištění),Pardubice,Unknown
Zuberská rozhledna,49.7815164,15.8018559,0.10303109139204025,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8694673,15.5937787,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8695083,15.5929525,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8691185,15.5921743,0.15236301720142365,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8408772,15.6471602,0.12082573771476746,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8637961,15.3486457,0.1338878720998764,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8349891,15.6518784,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Hráz rybníku Dolní Peklo,49.8669633,15.609276,0.13803955912590027,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.0785648,16.3083518,0.13247092068195343,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8106405,15.8155218,0.09794788062572479,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8864056,15.6422215,0.15000423789024353,Modrá (Mírné znečištění),Pardubice,Unknown
Rozhledna Vrbice,50.0922604,16.2468042,0.15771721303462982,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8723298,15.8175821,0.13393740355968475,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8724387,15.8162436,0.13503466546535492,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8714568,15.8144763,0.13503466546535492,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9428289,16.0538973,0.12887802720069885,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8704965,15.5181615,0.1299569457769394,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.4329716,16.0443509,0.15799307823181152,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8474308,15.8086415,0.12191329896450043,Modrá (Mírné znečištění),Pardubice,Unknown
Rozhledna na Kopečku,49.9162657,15.5558928,0.13732826709747314,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8366261,15.6530812,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8365839,15.6530033,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.8365872,15.6530094,0.10651805996894836,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9870174,16.0162329,0.15829256176948547,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9873041,16.0162751,0.15829256176948547,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.7703707,16.0426489,0.08709415793418884,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9048602,15.6585353,0.15957841277122498,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.0248055,16.0364556,0.15522098541259766,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.7353632,15.8833618,0.10489573329687119,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.7391178,15.8916721,0.11533231288194656,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,50.224631,15.5508436,0.14489489793777466,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9872354,16.0146688,0.15829256176948547,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9485807,15.5822738,0.1541973352432251,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.7769075,15.5693643,0.09064444899559021,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9066731,15.679978,0.15302035212516785,Modrá (Mírné znečištění),Pardubice,Unknown
Provozní řád Vyhlídková rozhledna Boika,49.8465095,15.7840251,0.1150134801864624,Modrá (Mírné znečištění),Pardubice,Unknown
Unnamed POI,49.9437755,16.2250867,0.15119993686676025,Modrá (Mírné znečištění),Pardubice,Unknown
Louštín,50.1639178,13.7937011,0.14099226891994476,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.840845,14.126147,0.15085071325302124,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.824007,13.6876672,0.12043473869562149,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8619997,13.7400259,0.13523034751415253,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8617129,13.745377,0.1543913632631302,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.2361762,13.8687854,0.13574638962745667,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7645559,14.279665,0.1233169287443161,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8501232,14.1450289,0.15809889137744904,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8685021,13.7424566,0.13862383365631104,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8099032,13.9883196,0.1488017439842224,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8060188,13.9945576,0.14745019376277924,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7086146,14.6996612,0.11932378262281418,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8054117,14.0612973,0.1317024827003479,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.0250914,13.9128559,0.1440798044204712,Modrá (Mírné znečištění),Praha,Unknown
Čertova vyhlídka,49.7858673,15.0272238,0.1263379156589508,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7846988,14.9978723,0.1124134510755539,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.0481634,13.8885551,0.13737741112709045,Modrá (Mírné znečištění),Praha,Unknown
Rozhledna Babka,49.7586512,15.0990108,0.140074223279953,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.118412,13.8802058,0.15267132222652435,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.1185652,13.8816108,0.15267132222652435,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8129772,14.1082486,0.1374087929725647,Modrá (Mírné znečištění),Praha,Unknown
"Máminka - rozhledna, odbočka",49.9645472,13.9330315,0.14663150906562805,Modrá (Mírné znečištění),Praha,Unknown
Rozhledna Máminka 1.,49.9632126,13.9299682,0.14663150906562805,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8136742,13.9997816,0.14589530229568481,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8157991,13.9975294,0.14589530229568481,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7569376,14.3609709,0.11876682937145233,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.073389,13.8818461,0.12851719558238983,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7213768,14.9562973,0.13575716316699982,Modrá (Mírné znečištění),Praha,Unknown
Studený vrch rozhledna,49.8050209,14.0830963,0.12905091047286987,Modrá (Mírné znečištění),Praha,Unknown
Besedná (rozhledna),49.7645527,14.3770934,0.12380746006965637,Modrá (Mírné znečištění),Praha,Unknown
Rozhledna Babka,49.7586113,15.09864,0.140074223279953,Modrá (Mírné znečištění),Praha,Unknown
Rozhledna Babka,49.7585665,15.0987268,0.140074223279953,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.776914,15.0271043,0.1290910542011261,Modrá (Mírné znečištění),Praha,Unknown
Světovina,49.8682611,13.7423266,0.13862383365631104,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.2287983,13.8077164,0.12808740139007568,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8462986,14.9628989,0.12473304569721222,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8017516,13.8806174,0.14754381775856018,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.5859822,15.2562821,0.09461165964603424,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.5857631,15.2559563,0.09461165964603424,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7833752,14.9303991,0.12733346223831177,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7834948,14.9308028,0.12733346223831177,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6773119,15.1155668,0.11979494243860245,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6773649,15.1160161,0.11979494243860245,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7286748,15.0460077,0.1252722591161728,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7285724,15.0456088,0.1252722591161728,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6102511,15.1458717,0.09708220511674881,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6099956,15.1457511,0.09708220511674881,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.1944126,13.6431512,0.10798019170761108,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.815176,13.9984449,0.14589530229568481,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8427757,14.1295596,0.15085071325302124,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8147686,13.9876683,0.1457483023405075,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7852133,14.8558011,0.14306774735450745,Modrá (Mírné znečištění),Praha,Unknown
"Zruč nad Sázavou, rozhledna Babka",49.75506,15.10063,0.13875029981136322,Modrá (Mírné znečištění),Praha,Unknown
"Zruč nad Sázavou, rozhledna Babka",49.7555,15.10057,0.13875029981136322,Modrá (Mírné znečištění),Praha,Unknown
Rozhledna máminka 2.,49.9632073,13.9299364,0.14663150906562805,Modrá (Mírné znečištění),Praha,Unknown
Rozhledna Máminka 3.,49.9632045,13.9299111,0.14663150906562805,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6196305,14.6581842,0.09476558864116669,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6196133,14.6581878,0.09476558864116669,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6990202,14.6533658,0.1295832246541977,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6990364,14.6533694,0.1295832246541977,Modrá (Mírné znečištění),Praha,Unknown
Drtinova rozhledna,49.7645808,14.376471,0.12380746006965637,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7532601,15.0203444,0.1366947889328003,Modrá (Mírné znečištění),Praha,Unknown
Masarykova vyhlídka,50.035176,13.9229983,0.15829338133335114,Modrá (Mírné znečištění),Praha,Unknown
"Líský, rozhledna",50.2454031,13.9185197,0.151039719581604,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,50.2772073,13.9134584,0.1553441286087036,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.6919627,14.5930026,0.11530808359384537,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7868641,14.8411056,0.13951539993286133,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7930174,14.0536924,0.12346453219652176,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7524168,14.5336331,0.1473328173160553,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7522193,14.5384847,0.1473328173160553,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7522288,14.5385089,0.1473328173160553,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7502951,13.742828,0.12017091363668442,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8876414,13.7479181,0.1048896461725235,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.8227453,13.7785485,0.15129533410072327,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7581262,14.2261662,0.12725967168807983,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7782887,15.0293923,0.1290910542011261,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.783684,15.0251637,0.1263379156589508,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7825331,15.0263185,0.1263379156589508,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7782789,15.0293826,0.1290910542011261,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7836884,15.0251613,0.1263379156589508,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7825589,15.0263224,0.1263379156589508,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7874585,14.2852624,0.1441776603460312,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7876145,14.2854515,0.15639224648475647,Modrá (Mírné znečištění),Praha,Unknown
Unnamed POI,49.7875591,14.2854113,0.15639224648475647,Modrá (Mírné znečištění),Praha,Unknown
Výhled na Vlašim,49.7250091,14.8452846,0.12403394281864166,Modrá (Mírné znečištění),Praha,Unknown
